Event,Version,Platform,Params,
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:32:43:656 PM;  Object : Background;  Subject ID : 1191604;  Stage ID : -3396079762870252655},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:32:45:020 PM;  Object : Background;  Subject ID : 1191604;  Stage ID : -3396079762870252655},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:32:45:420 PM;  Object : Next Button;  Subject ID : 1191604;  Stage ID : -3396079762870252655},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 09-Nov 15:32:45:491 PM;  Stage ID : -5911619850187250282;  Subject ID : 1191604;  Start Time : 09-Nov 15:32:45:491 PM;  End Time : 09-Nov 15:32:47:373 PM},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:32:45:570 PM;  Object : Background;  Subject ID : 1191604;  Stage ID : -5911619850187250282},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:32:45:930 PM;  Object : Background;  Subject ID : 1191604;  Stage ID : -5911619850187250282},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:32:46:170 PM;  Object : Background;  Subject ID : 1191604;  Stage ID : -5911619850187250282},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:32:46:525 PM;  Object : Fox;  Subject ID : 1191604;  Stage ID : -5911619850187250282},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:32:47:055 PM;  Object : Fox;  Subject ID : 1191604;  Stage ID : -5911619850187250282},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 1191604;  Fox Assistance : None;  Start Time : 09-Nov 15:32:47:476 PM;  Responsive Start Time : 09-Nov 15:32:49:020 PM;  Correct First Try? : Y;  Object : bucket;  Stage ID : -5257233864092419429;  End Time : 09-Nov 15:32:51:670 PM},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Target Object;  Object 1 : Objects/familiar/bucket/bucket_c_red@2x.png;  Stage ID : -5257233864092419429},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:32:47:534 PM;  Object : Background;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : -5257233864092419429},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:32:50:637 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : -5257233864092419429},
Session,16,iPad,{ Stage Type : Pair (New);  Subject ID : 1191604;  Fox Assistance : None;  Start Time : 09-Nov 15:32:51:708 PM;  Responsive Start Time : 09-Nov 15:32:53:157 PM;  Correct First Try? : Y;  Object : balloon;  Trial Type : FF;  Stage ID : -4850737971550891628;  End Time : 09-Nov 15:32:54:254 PM},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Left;  Object 1 : Objects/familiar/bucket/bucket_c_red@2x.png;  Stage ID : -4850737971550891628},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Right;  Object 1 : Objects/familiar/balloon/balloon_x_x@2x.png;  Stage ID : -4850737971550891628},
Interaction (Ignored),16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:32:53:123 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : -4850737971550891628},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:32:54:253 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : -4850737971550891628},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 09-Nov 15:32:54:341 PM;  Stage ID : 1576055077356751503;  Subject ID : 1191604;  Start Time : 09-Nov 15:32:54:340 PM;  End Time : 09-Nov 15:32:56:608 PM},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:32:54:954 PM;  Object : Background;  Subject ID : 1191604;  Stage ID : 1576055077356751503},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 1191604;  Fox Assistance : None;  Start Time : 09-Nov 15:32:56:716 PM;  Responsive Start Time : 09-Nov 15:32:58:320 PM;  Correct First Try? : Y;  Object : guitar;  Stage ID : 7748644041568219800;  End Time : 09-Nov 15:32:59:738 PM},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Target Object;  Object 1 : Objects/familiar/guitar/guitar_t_wood@2x.png;  Stage ID : 7748644041568219800},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:32:58:621 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : 7748644041568219800},
Session,16,iPad,{ Stage Type : Pair (New);  Subject ID : 1191604;  Fox Assistance : None;  Start Time : 09-Nov 15:32:59:776 PM;  Responsive Start Time : 09-Nov 15:33:01:570 PM;  Correct First Try? : Y;  Object : banana;  Trial Type : FF;  Stage ID : 2133151326195031969;  End Time : 09-Nov 15:33:02:204 PM},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Left;  Object 1 : Objects/familiar/banana/banana_x_x@2x.png;  Stage ID : 2133151326195031969},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Right;  Object 1 : Objects/familiar/guitar/guitar_t_wood@2x.png;  Stage ID : 2133151326195031969},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:02:204 PM;  Object : Choice 1;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : 2133151326195031969},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 09-Nov 15:33:02:292 PM;  Stage ID : 1922829818258960526;  Subject ID : 1191604;  Start Time : 09-Nov 15:33:02:291 PM;  End Time : 09-Nov 15:33:04:575 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 1191604;  Fox Assistance : None;  Start Time : 09-Nov 15:33:04:686 PM;  Responsive Start Time : 09-Nov 15:33:06:687 PM;  Correct First Try? : Y;  Object : cup;  Stage ID : 8679800511214771608;  End Time : 09-Nov 15:33:09:521 PM},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Target Object;  Object 1 : Objects/familiar/cup/cup_x_x@2x.png;  Stage ID : 8679800511214771608},
Interaction (Ignored),16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:06:523 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : 8679800511214771608},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:08:438 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : 8679800511214771608},
Session,16,iPad,{ Stage Type : Pair (New);  Subject ID : 1191604;  Fox Assistance : None;  Start Time : 09-Nov 15:33:09:566 PM;  Responsive Start Time : 09-Nov 15:33:11:788 PM;  Correct First Try? : Y;  Object : tongs;  Trial Type : NF;  Stage ID : 503979362929406874;  End Time : 09-Nov 15:33:13:505 PM},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Left;  Object 1 : Objects/familiar/cup/cup_x_x@2x.png;  Stage ID : 503979362929406874},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Right;  Object 1 : Objects/novel/tongs/tongs_x_x@2x.png;  Stage ID : 503979362929406874},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:13:505 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : 503979362929406874},
Session,16,iPad,{ Stage Type : Noise Playtime;  Subject ID : 1191604;  Start Time : 09-Nov 15:33:13:618 PM;  Responsive Start Time : 09-Nov 15:33:13:660 PM;  Object : tongs;  Stage ID : -1408916004941543277;  End Time : 09-Nov 15:33:29:141 PM},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Playtime Object;  Object 1 : Objects/novel/tongs/tongs_x_x@2x.png;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:16:174 PM;  Object : Object 3;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:16:274 PM;  Object : Object 6;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:16:641 PM;  Object : Object 5;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:16:942 PM;  Object : Object 1;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:17:258 PM;  Object : Object 1;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:17:590 PM;  Object : Object 1;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:18:007 PM;  Object : Background;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:18:291 PM;  Object : Object 3;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:18:625 PM;  Object : Object 3;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:19:113 PM;  Object : Object 3;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:19:472 PM;  Object : Background;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:19:896 PM;  Object : Object 3;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:20:291 PM;  Object : Object 3;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:20:691 PM;  Object : Object 4;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:20:989 PM;  Object : Object 4;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:21:387 PM;  Object : Background;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:21:773 PM;  Object : Object 5;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:22:157 PM;  Object : Object 6;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:22:507 PM;  Object : Object 6;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:22:891 PM;  Object : Object 1;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:23:258 PM;  Object : Object 1;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:23:574 PM;  Object : Object 6;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:23:909 PM;  Object : Object 1;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:24:257 PM;  Object : Fox;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:24:625 PM;  Object : Object 3;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:24:913 PM;  Object : Background;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:25:307 PM;  Object : Object 6;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:25:691 PM;  Object : Object 6;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:26:041 PM;  Object : Object 4;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:26:474 PM;  Object : Object 4;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:26:808 PM;  Object : Object 5;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:27:108 PM;  Object : Object 3;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:27:524 PM;  Object : Background;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:27:824 PM;  Object : Object 2;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:28:075 PM;  Object : Object 5;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:28:391 PM;  Object : Object 5;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:28:691 PM;  Object : Object 0;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:29:139 PM;  Object : Next Button;  Subject ID : 1191604;  Stage ID : -1408916004941543277},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 09-Nov 15:33:29:254 PM;  Stage ID : -550815856081835370;  Subject ID : 1191604;  Start Time : 09-Nov 15:33:29:254 PM;  End Time : 09-Nov 15:33:30:139 PM},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:29:291 PM;  Object : Fox;  Subject ID : 1191604;  Stage ID : -550815856081835370},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:29:558 PM;  Object : Background;  Subject ID : 1191604;  Stage ID : -550815856081835370},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:29:856 PM;  Object : Background;  Subject ID : 1191604;  Stage ID : -550815856081835370},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 1191604;  Fox Assistance : None;  Start Time : 09-Nov 15:33:30:226 PM;  Responsive Start Time : 09-Nov 15:33:31:906 PM;  Correct First Try? : Y;  Object : sieve;  Stage ID : 4041408921664597389;  End Time : 09-Nov 15:33:34:756 PM},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Target Object;  Object 1 : Objects/novel/sieve/sieve_x_x@2x.png;  Stage ID : 4041408921664597389},
Interaction (Ignored),16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:31:691 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : 4041408921664597389},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:33:722 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : 4041408921664597389},
Session,16,iPad,{ Stage Type : Pair (Repeated);  Subject ID : 1191604;  Fox Assistance : None;  Start Time : 09-Nov 15:33:34:802 PM;  Responsive Start Time : 09-Nov 15:33:36:306 PM;  Correct First Try? : N;  Object : sieve;  Trial Type : C-NN;  Stage ID : -3812253940341156975;  End Time : 09-Nov 15:33:38:527 PM},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Left;  Object 1 : Objects/novel/okra/okra_x_x@2x.png;  Stage ID : -3812253940341156975},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Right;  Object 1 : Objects/novel/sieve/sieve_x_x@2x.png;  Stage ID : -3812253940341156975},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:38:506 PM;  Object : Choice 1;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : -3812253940341156975},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 09-Nov 15:33:38:598 PM;  Stage ID : -3060660215048498272;  Subject ID : 1191604;  Start Time : 09-Nov 15:33:38:597 PM;  End Time : 09-Nov 15:33:40:876 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 1191604;  Fox Assistance : None;  Start Time : 09-Nov 15:33:40:978 PM;  Responsive Start Time : 09-Nov 15:33:43:073 PM;  Correct First Try? : Y;  Object : ladle;  Stage ID : -973256346886475108;  End Time : 09-Nov 15:33:45:907 PM},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Target Object;  Object 1 : Objects/novel/ladle/ladle_x_x@2x.png;  Stage ID : -973256346886475108},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:44:823 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : -973256346886475108},
Interaction (Ignored),16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:45:141 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : -973256346886475108},
Session,16,iPad,{ Stage Type : Pair (New);  Subject ID : 1191604;  Fox Assistance : None;  Start Time : 09-Nov 15:33:45:950 PM;  Responsive Start Time : 09-Nov 15:33:48:106 PM;  Correct First Try? : Y;  Object : kumquat;  Trial Type : NN;  Stage ID : -7705734593118931561;  End Time : 09-Nov 15:33:49:357 PM},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Left;  Object 1 : Objects/novel/ladle/ladle_x_x@2x.png;  Stage ID : -7705734593118931561},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Right;  Object 1 : Objects/novel/kumquat/kumquat_x_x@2x.png;  Stage ID : -7705734593118931561},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:49:356 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : -7705734593118931561},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 09-Nov 15:33:49:449 PM;  Stage ID : 5663504135994543261;  Subject ID : 1191604;  Start Time : 09-Nov 15:33:49:448 PM;  End Time : 09-Nov 15:33:51:727 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 1191604;  Fox Assistance : None;  Start Time : 09-Nov 15:33:51:825 PM;  Responsive Start Time : 09-Nov 15:33:53:607 PM;  Correct First Try? : Y;  Object : bottle;  Stage ID : 7746351421476298645;  End Time : 09-Nov 15:33:55:224 PM},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Target Object;  Object 1 : Objects/familiar/bottle/bottle_x_x@2x.png;  Stage ID : 7746351421476298645},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:54:190 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : 7746351421476298645},
Session,16,iPad,{ Stage Type : Pair (Repeated);  Subject ID : 1191604;  Fox Assistance : None;  Start Time : 09-Nov 15:33:55:258 PM;  Responsive Start Time : 09-Nov 15:33:56:507 PM;  Correct First Try? : Y;  Object : bottle;  Trial Type : C-NF;  Stage ID : 2381736029945262745;  End Time : 09-Nov 15:33:57:625 PM},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Left;  Object 1 : Objects/novel/gourd/gourd_x_x@2x.png;  Stage ID : 2381736029945262745},
Object Category,16,iPad,{ Subject ID : 1191604;  Category : Right;  Object 1 : Objects/familiar/bottle/bottle_x_x@2x.png;  Stage ID : 2381736029945262745},
Interaction,16,iPad,{ Type : Touch;  Time Start : 09-Nov 15:33:57:624 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 1191604;  Stage ID : 2381736029945262745},
Session,16,iPad,{ Stage Type : Bubble Playtime;  Subject ID : 1191604;  Start Time : 09-Nov 15:33:57:733 PM;  Responsive Start Time : 09-Nov 15:33:59:133 PM;  Object : bottle;  Stage ID : -8159733177302908263;  End Time : 09-Nov 15:34:12:843 PM},
